fixture_id	method	method_short	background_recording_id	background_window_id	mad_stratum	injection_seed	source_count	crowding_case	source_index	morphology	truth_center_y	truth_center_x	source_on_truth_center_score_z	intervention_truth_center_score_z	source_on_native_full_pixel_rank	source_on_native_full_pixel_count	source_on_local_pixel_rank	source_on_local_pixel_count	intervention_local_pixel_rank	source_on_top4_cutoff_score_z	source_on_top4_cutoff_margin_z	source_on_strongest_outside_match_radius_score_z	source_on_strongest_outside_match_radius_margin_z	source_on_strongest_outside_match_radius_distance_px	source_on_top4_min_distance_to_truth_px	source_on_top4_displaced	source_on_recovered	intervention_recovered	classification	native_candidates_semantics
060126_12_left__window_3_high_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	33	57	1.3329024629289479	-0.38484044990029687	497	4096	6	49	41	4.881699006725696	-3.548796543796748	6.753647815613231	-5.420745352684284	49.8196748283246	47.80167361086848	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	0	ellipse	27	44	-0.3323820174290961	0.001277931868571669	2646	4096	11	49	10	6.384020789201435	-6.716402806630532	7.443315462320106	-7.775697479749202	36.124783736376884	33.734255586866	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	1	crescent	22	44	0.04966439748733726	-0.40992485773949205	1951	4096	6	49	39	6.384020789201435	-6.334356391714098	7.443315462320106	-7.393651064832769	36.05551275463989	33.06055050963308	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	2	ellipse	42	15	1.9271313361159497	-0.2952339072200816	496	4096	14	49	35	6.384020789201435	-4.456889453085486	7.443315462320106	-5.516184126204156	19.313207915827967	10.0	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	33	57	1.264062017382593	-0.22654437521339088	742	4096	3	49	44	6.384020789201435	-5.119958771818842	7.443315462320106	-6.179253444937513	49.8196748283246	47.80167361086848	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	0	ellipse	27	44	1.701364866110749	1.672740749110474	455	4096	6	49	4	5.442894970763725	-3.741530104652976	8.241167291922721	-6.539802425811972	36.124783736376884	33.734255586866	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	1	crescent	22	44	0.7333663899196785	-0.21270683062664297	1077	4096	6	49	21	5.442894970763725	-4.709528580844047	8.241167291922721	-7.5078009020030425	36.05551275463989	33.06055050963308	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	2	ellipse	42	15	0.5084499368402585	-0.7478102313173863	1323	4096	16	49	36	5.442894970763725	-4.934445033923467	8.241167291922721	-7.732717355082463	19.313207915827967	11.313708498984761	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3102	4	overlap	3	crescent	33	57	1.3937775598701652	-0.22848580389649364	587	4096	2	49	38	5.442894970763725	-4.04911741089356	8.241167291922721	-6.847389732052556	49.8196748283246	47.80167361086848	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	0	ellipse	21	39	-0.629758486877682	-1.3390803022972135	3062	4096	36	49	49	4.881654967213587	-5.511413454091269	6.753666024257661	-7.383424511135343	31.144823004794873	28.0178514522438	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	1	crescent	25	37	0.6720223674656746	0.9812352048170772	1084	4096	10	49	1	4.881654967213587	-4.209632599747912	6.753666024257661	-6.081643656791986	29.017236257093817	26.476404589747453	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	2	ellipse	14	24	-0.5216227081908108	-0.337870629966706	2884	4096	38	49	38	4.881654967213587	-5.403277675404397	6.753666024257661	-7.275288732448471	18.867962264113206	14.317821063276353	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	3	crescent	33	28	1.1393723638984103	1.9180260517848209	604	4096	2	49	1	4.881654967213587	-3.7422826033151764	6.753666024257661	-5.61429366035925	21.93171219946131	21.02379604162864	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	0	ellipse	21	39	-0.5435363022094756	-0.8642704319813965	2980	4096	41	49	49	6.363453982685501	-6.9069902848949765	7.427963422198015	-7.971499724407491	31.144823004794873	28.0178514522438	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	1	crescent	25	37	0.5294798088678518	-0.17613326187982614	1280	4096	1	49	20	6.363453982685501	-5.833974173817649	7.427963422198015	-6.898483613330163	29.017236257093817	26.476404589747453	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	2	ellipse	14	24	-0.7361502727302293	-0.4383356003015643	3283	4096	37	49	48	6.363453982685501	-7.09960425541573	7.427963422198015	-8.164113694928245	18.867962264113206	14.317821063276353	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	3	crescent	33	28	0.37420678355501324	0.35870430867325503	1461	4096	8	49	3	6.363453982685501	-5.989247199130488	7.427963422198015	-7.053756638643002	21.93171219946131	21.213203435596427	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	0	ellipse	21	39	-0.7903876904381447	-1.3192594763310246	3355	4096	44	49	49	5.450314676735856	-6.240702367174001	8.200332005452852	-8.990719695890997	31.144823004794873	28.0178514522438	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	1	crescent	25	37	0.5325836318652398	0.41696573179195845	1286	4096	4	49	4	5.450314676735856	-4.917731044870616	8.200332005452852	-7.667748373587612	29.017236257093817	26.476404589747453	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	2	ellipse	14	24	0.11347190500355352	-0.06083036524518347	1834	4096	27	49	26	5.450314676735856	-5.336842771732303	8.200332005452852	-8.086860100449298	18.867962264113206	12.165525060596439	True	False	True	native_background_competition	unknown_not_negative
060126_12_left__window_3_high_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_12_left	060126_12_left__window_3_high_mad	high_mad	3103	4	near_neighbor	3	crescent	33	28	1.1622240052080581	1.5236693546458782	711	4096	2	49	1	5.450314676735856	-4.288090671527798	8.200332005452852	-7.038108000244794	21.93171219946131	21.02379604162864	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	1	single	0	ellipse	36	18	1.7778889257821187	1.1225364983067236	172	4096	7	49	8	3.365600147864063	-1.5877112220819443	3.818721920191764	-2.0408329944096453	46.52956049652737	20.615528128088304	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	1	single	0	ellipse	36	18	-0.3789451328931098	0.008996391238396406	2636	4096	19	49	3	2.6483479403067727	-3.0272930731998824	3.2524688532813	-3.63141398617441	18.384776310850235	18.384776310850235	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	1	single	0	ellipse	36	18	1.645387849320359	0.2972888497366264	269	4096	6	49	12	2.765483600084107	-1.120095750763748	3.315314176843878	-1.669926327523519	21.93171219946131	21.93171219946131	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	1	single	0	crescent	8	52	4.289919784312579	3.760215593941184	3	4096	3	49	2	3.3912195415408193	0.8987002427717594	3.761126517142567	0.5287932671700117	9.219544457292887	2.23606797749979	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	1	single	0	crescent	8	52	2.234316011216722	1.80831075016695	26	4096	5	49	1	2.752270865457707	-0.5179548542409851	3.2483912097994074	-1.0140751985826855	60.876925020897694	2.23606797749979	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	1	single	0	crescent	8	52	1.2882265978315788	2.0688329108243764	518	4096	5	49	1	2.768670879305307	-1.4804442814737282	3.267074047631484	-1.9788474497999053	22.47220505424423	8.06225774829855	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	1	single	0	ellipse	41	50	4.138772795967129	3.9346878099524556	3	4096	3	49	1	3.497327398038836	0.641445397928293	3.818721920191764	0.32005087577536484	28.460498941515414	1.0	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	1	single	0	ellipse	41	50	3.2245899820884363	1.5546639412294472	3	4096	2	49	3	2.6372459635807552	0.587344018507681	3.280599014150131	-0.05600903206169461	40.80441152620633	1.0	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_1__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	1	single	0	ellipse	41	50	0.32407936773880375	1.6316945383206232	1561	4096	13	49	1	2.744276761505212	-2.4201973937664083	3.3304770409689395	-3.006397673230136	27.018512172212592	11.180339887498949	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	0	ellipse	13	46	2.6733710674767117	3.0442803284715727	32	4096	3	49	1	3.364287311176329	-0.6909162436996175	3.8123291424160537	-1.138958074939342	13.038404810405298	12.649110640673518	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	1	crescent	28	15	0.15078078652499302	1.4535495749021377	1788	4096	25	49	2	3.364287311176329	-3.2135065246513363	3.8123291424160537	-3.661548355891061	46.17358552246078	12.806248474865697	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	0	ellipse	13	46	0.3145454708704914	1.7721616162003613	1517	4096	18	49	1	2.629055515576387	-2.3145100447058957	3.289558928754097	-2.975013457883606	53.150729063673246	15.231546211727817	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	1	crescent	28	15	-0.9656477754192063	-0.21298511879121995	3393	4096	42	49	25	2.629055515576387	-3.5947032909955934	3.289558928754097	-4.255206704173304	25.317977802344327	19.1049731745428	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	0	ellipse	13	46	2.0313144844149416	1.5106329828450549	110	4096	11	49	5	3.0409025422712013	-1.0095880578562597	3.3404936795023503	-1.3091791950874088	14.7648230602334	3.0	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	2	separated	1	crescent	28	15	-0.04676737397296004	0.38792579502381513	2123	4096	33	49	4	3.0409025422712013	-3.0876699162441614	3.3603105600668752	-3.4070779340398354	31.76476034853718	19.697715603592208	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	0	crescent	48	34	2.762871968420125	2.334437860657483	27	4096	4	49	3	3.3656018568941337	-0.6027298884740087	3.818721920191764	-1.055849951771639	42.20189569201838	24.351591323771842	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	1	ellipse	47	37	2.016427280571408	2.4041141346093013	114	4096	14	49	2	3.3656018568941337	-1.3491745763227256	3.818721920191764	-1.802294639620356	39.66106403010388	22.561028345356956	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	0	crescent	48	34	-1.041964101224044	-0.41659871896759315	3453	4096	42	49	39	2.632123841563334	-3.674087942787378	3.1811524184992837	-4.223116519723328	23.53720459187964	21.37755832643195	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	1	ellipse	47	37	0.289561612476385	0.8878872279748931	1558	4096	26	49	5	2.632123841563334	-2.342562229086949	3.1811524184992837	-2.8915908060228985	26.68332812825267	18.24828759089466	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	0	crescent	48	34	1.1323438202642564	0.927958116968471	647	4096	17	49	12	2.7684449602323444	-1.636101139968088	3.264078874435683	-2.1317350541714264	28.0178514522438	28.0178514522438	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	2	overlap	1	ellipse	47	37	1.5366581058215338	1.2784269863967923	337	4096	11	49	4	2.7684449602323444	-1.2317868544108106	3.264078874435683	-1.7274207686141492	27.294688127912362	27.294688127912362	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	0	crescent	35	27	3.263274617795052	2.346257116295579	6	4096	1	49	1	3.365596930866283	-0.10232231307123119	3.818721920191764	-0.5554473023967121	38.27531841800928	18.027756377319946	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	1	ellipse	32	20	1.3980513304694937	2.5219249798254744	382	4096	10	49	1	3.365596930866283	-1.9675456003967895	3.818721920191764	-2.4206705897222704	42.95346318982906	19.209372712298546	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	0	crescent	35	27	1.298976144191255	1.101671181790798	338	4096	4	49	2	2.6922780884091697	-1.3933019442179146	3.302120842319239	-2.003144698127984	24.08318915758459	24.08318915758459	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	1	ellipse	32	20	1.4849744501921955	1.5687172418951285	235	4096	4	49	3	2.6922780884091697	-1.2073036382169742	3.302120842319239	-1.8171463921270437	22.847319317591726	22.847319317591726	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	0	crescent	35	27	1.237893778120639	1.467266160103864	558	4096	2	49	1	2.7660204489642775	-1.5281266708436385	3.3873338471385877	-2.149440069017949	16.15549442140351	16.15549442140351	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_2__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	2	near_neighbor	1	ellipse	32	20	1.5664302504056027	1.3648943466141048	314	4096	8	49	5	2.7660204489642775	-1.1995901985586748	3.3873338471385877	-1.820903596732985	17.69180601295413	17.69180601295413	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	0	ellipse	34	12	1.9305067029177891	1.2245289173176648	136	4096	2	49	2	3.479473487739099	-1.5489667848213098	4.181710724339822	-2.2512040214220326	23.08679276123039	23.08679276123039	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	1	crescent	25	35	3.325425149052665	3.3563842119579324	8	4096	3	49	1	3.479473487739099	-0.15404833868643397	3.818721920191764	-0.4932967711390992	26.40075756488817	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	2	ellipse	49	17	2.271858440334231	2.4495549261653005	70	4096	2	49	1	3.479473487739099	-1.2076150474048681	4.181710724339822	-1.909852284005591	27.80287754891569	27.80287754891569	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	3	crescent	41	47	1.303492402632904	1.085147893731545	458	4096	6	49	3	3.479473487739099	-2.175981085106195	4.181710724339822	-2.8782183217069175	19.1049731745428	19.1049731745428	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	0	ellipse	34	12	1.5461032761540332	1.107956435507828	212	4096	9	49	1	2.6679458486041137	-1.1218425724500805	3.130775415886337	-1.5846721397323036	19.026297590440446	19.026297590440446	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	1	crescent	25	35	0.7951027789303539	1.129531597936233	850	4096	17	49	4	2.6679458486041137	-1.8728430696737597	3.130775415886337	-2.335672636955983	36.87817782917155	17.11724276862369	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	2	ellipse	49	17	0.9732284416182848	1.7229279596086582	621	4096	17	49	1	2.6679458486041137	-1.6947174069858288	3.130775415886337	-2.157546974268052	7.211102550927978	7.211102550927978	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	3	crescent	41	47	0.5039367092630954	0.37350966745597897	1262	4096	24	49	9	2.6679458486041137	-2.1640091393410184	3.130775415886337	-2.6268387066232415	37.94733192202055	8.54400374531753	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	0	ellipse	34	12	0.47192269434720713	0.6087240349785435	1339	4096	10	49	5	3.1065023985129083	-2.6345797041657013	3.2523118569750125	-2.7803891626278054	23.021728866442675	13.416407864998739	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	1	crescent	25	35	1.8921070213274382	1.8929792252746827	152	4096	3	49	2	3.1065023985129083	-1.21439537718547	3.2523118569750125	-1.3602048356475742	5.656854249492381	5.656854249492381	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	2	ellipse	49	17	1.6588599461845221	1.6186570339788484	271	4096	13	49	1	3.1065023985129083	-1.4476424523283862	3.2523118569750125	-1.5934519107904903	31.304951684997057	3.1622776601683795	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3101	4	separated	3	crescent	41	47	0.5217919763122895	-0.22098052345118724	1264	4096	20	49	41	3.1065023985129083	-2.5847104222006188	3.2523118569750125	-2.730519880662723	25.612496949731394	25.612496949731394	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	0	crescent	17	20	-0.34829077187005614	0.23111897789398322	2601	4096	32	49	18	3.3657439074523516	-3.714034679322408	3.818721920191764	-4.16701269206182	39.11521443121589	15.297058540778355	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	1	ellipse	20	24	-0.3554783928480775	0.597186042377118	2615	4096	29	49	16	3.3657439074523516	-3.721222300300429	3.818721920191764	-4.174200313039842	35.510561809129406	18.681541692269406	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	2	crescent	50	30	0.8098609873128202	0.6639522894215497	877	4096	17	49	7	3.3657439074523516	-2.5558829201395312	3.818721920191764	-3.008860932878944	46.22769732530488	27.730849247724095	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	3	ellipse	39	17	1.5423447711945593	1.4011578066050214	300	4096	11	49	1	3.3657439074523516	-1.8233991362577924	3.818721920191764	-2.276377148997205	48.877397639399746	22.47220505424423	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	0	crescent	17	20	0.7153919983629611	0.5739524979911859	953	4096	8	49	5	2.673027894753853	-1.957635896390892	3.2241415195576	-2.508749521194639	37.107950630558946	31.622776601683793	True	False	True	native_background_competition	unknown_not_negative
