training_seed	fixture_id	background_recording_id	background_window_id	injection_seed	source_count	crowding_case	method	score_input_units	source_on_recall	source_on_recovered	source_on_candidate_count	source_on_unmatched_candidate_count_unknown	injected_sources	intervention_recall	intervention_candidate_count	intervention_unmatched_candidate_count_unknown	median_center_delta_background_mad	maximum_pair_closure_absolute	maximum_pair_closure_float32_ulp
1001	060126_12_left__window_1_low_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.021395635033963356	1.4021978131495416e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.2066177630286688	1.4021978131495416e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	1.2341196662020086	1.4021978131495416e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	0.0	4	4	-0.013279915929039598	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.129882260171576	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	0.676641271134198	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.00789935877573153	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.13558464527329117	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	1.0	1	4	3	1	1.0	4	3	1.3551502786954355	7.929746061563492e-06	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.0	4	4	-0.007107812313909535	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.011723736066611451	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	frozen_handcrafted_stack	raw_native_units	0.5	1	4	3	2	1.0	4	2	3.177645285205603	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.0027326441284062294	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.013422898975795516	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	2	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	1.1213360948673117	1.502310624346137e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.0	4	4	-0.005029401648304455	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.05530499054209631	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	2.368854476485845	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.5	1	4	3	2	0.0	4	4	-0.02218541038809052	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.06151488853854403	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	2	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	1.1458655152797028	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	2	0.0	4	4	0.001777507408275203	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.023242740818139263	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	frozen_handcrafted_stack	raw_native_units	1.0	2	4	2	2	1.0	4	2	1.5827192532893646	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.019812071239559997	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.07880941041621026	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	2	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.5	1	4	3	2	1.0	4	2	1.2199854332838949	1.33514404296875e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.0	4	4	-0.005959240972753729	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.08087843038493867	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	1.0	4	0	1.6595092740317643	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.008057741909079541	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.03526834026220473	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_1_low_mad	3101	4	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	1.011780340953488	1.486700784880668e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.0	4	4	-0.007396455100416144	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.060610667586790706	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	0.75	4	1	1.6193330633914842	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.0370900123455519	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.0036762792577323955	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_1_low_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.25	1	4	3	4	0.75	4	1	1.4157037525618241	1.52587890625e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	4	0.0	4	4	-0.0034866692132384802	1.4982979337219149e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.11290077917388884	1.4982979337219149e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	4	1.0	4	0	1.8523966894640336	1.4982979337219149e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.0006736633948822013	1.4982979337219149e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.006426512142312407	1.4982979337219149e-05	0.5
1001	060126_12_left__window_1_low_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_1_low_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	1.1884382598672263	1.4982979337219149e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.02812925469572844	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.013592038140727902	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	frozen_handcrafted_stack	raw_native_units	1.0	1	4	3	1	1.0	2	1	1.646434977201984	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.044064706533007744	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.04689145396301589	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	-0.058439520032970926	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.035844375026787334	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.007757431685006137	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	1	1.0	4	3	1.5303275282369673	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.018482616116460904	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.10245931271102493	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.21830364724514484	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.0405355806482397	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.0012512175371957035	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	frozen_handcrafted_stack	raw_native_units	1.0	1	4	3	1	1.0	4	3	2.048579651772517	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	0.03470610966252097	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.0613363101820914	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_1__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	1	single	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	1.0	4	3	0.5617136152039739	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.05432768022772688	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.1749523699804319	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	frozen_handcrafted_stack	raw_native_units	0.5	1	4	3	2	1.0	4	2	2.0982872898747718	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.055430853142134084	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	0.09076271910062644	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	2	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.5	1	4	3	2	1.0	4	2	-0.26250995490438334	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.5	1	4	3	2	0.5	4	3	0.15426512656748764	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.009741383982466378	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	frozen_handcrafted_stack	raw_native_units	0.0	0	4	4	2	1.0	4	2	1.9953411273179604	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.13170001859515218	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.2296126895854762	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	2	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.054224550216818324	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.09159233276096954	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	0.0	4	4	-0.02404649322150866	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.5	1	4	3	2	1.0	4	2	1.4600497512300639	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	2	0.5	4	3	0.04683339355765187	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	2	0.0	4	4	0.07003926731927179	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_2__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	2	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	2	1.0	4	2	0.14291461031977507	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.025159210985691904	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.0005037057690667063	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	1.0	4	0	2.233216284585936	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.25	1	4	3	4	0.0	4	4	0.029358381702701955	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.12002510604217442	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3101	060126_12_left	060126_12_left__window_2_median_mad	3101	4	separated	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.33016076818062107	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.06947065295839525	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.25	4	3	0.08237377195882728	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	frozen_handcrafted_stack	raw_native_units	0.25	1	4	3	4	0.75	4	1	2.637997891167406	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.5	4	2	0.07222189908133275	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	3	3	4	0.25	4	3	-0.025465965522407485	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3102	060126_12_left	060126_12_left__window_2_median_mad	3102	4	overlap	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.648478362287525	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.75	4	1	0.07355724749632978	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	-0.059624261106791476	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	frozen_handcrafted_stack	raw_native_units	0.5	2	4	2	4	1.0	4	0	1.8810479043941175	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	frozen_random_encoder_latent_temporal_change	frozen_training_robust_normalized	0.25	1	4	3	4	0.75	4	1	0.10912907043455544	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_latent_temporal_change	frozen_training_robust_normalized	0.0	0	4	4	4	0.0	4	4	0.1456733600533578	3.0517578125e-05	0.5
1001	060126_12_left__window_2_median_mad__sources_4__seed_3103	060126_12_left	060126_12_left__window_2_median_mad	3103	4	near_neighbor	masked_pixel_autoencoder_reconstruction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	4	1.0	4	0	0.4283467288949786	3.0517578125e-05	0.5
1001	060126_12_left__window_3_high_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_3_high_mad	3101	1	single	compact_jepa_latent_temporal_change	frozen_training_robust_normalized	0.0	0	2	2	1	1.0	4	3	0.01629346942770482	0.0001220703125	0.5
1001	060126_12_left__window_3_high_mad__sources_1__seed_3101	060126_12_left	060126_12_left__window_3_high_mad	3101	1	single	compact_jepa_masked_prediction_error_secondary	frozen_training_robust_normalized	0.0	0	4	4	1	0.0	4	4	-0.030398829901883806	0.0001220703125	0.5
